date,portfolio_value,cash_flow,holdings_value,signal
2024-03-08,10071.047331113356,1500.0,9071.047331113356,buy: 金叉趋势中
2024-03-09,10036.188499316417,1500.0,9036.188499316417,buy: 金叉趋势中
2024-03-10,10095.090809619829,1500.0,9095.090809619829,buy: 金叉趋势中
2024-03-11,10092.739406267481,1500.0,9092.739406267481,buy: 金叉趋势中
2024-03-12,10202.625572569399,1500.0,9202.625572569399,buy: 金叉趋势中
2024-03-13,10183.69769442514,1500.0,9183.69769442514,buy: 金叉趋势中
2024-03-14,10190.275547965428,1500.0,9190.275547965428,buy: 金叉趋势中
2024-03-15,10257.506919301251,1500.0,9257.506919301251,buy: 金叉趋势中
2024-03-16,10151.827673946265,1500.0,9151.827673946265,buy: 金叉趋势中
2024-03-17,10240.549309647487,1500.0,9240.549309647487,buy: 金叉趋势中
2024-03-18,10312.771992188505,1500.0,9312.771992188505,buy: 金叉趋势中
2024-03-19,10426.53840350585,1500.0,9426.53840350585,buy: 金叉趋势中
2024-03-20,10391.561748670869,1500.0,9391.561748670869,buy: 金叉趋势中
2024-03-21,10432.901541676878,1500.0,9432.901541676878,buy: 金叉趋势中
2024-03-22,10404.043384493216,1500.0,9404.043384493216,buy: 金叉趋势中
2024-03-23,10336.718041364858,1500.0,9336.718041364858,buy: 金叉趋势中
2024-03-24,10266.30540355598,1500.0,9266.30540355598,buy: 金叉趋势中
2024-03-25,10241.207651819013,1500.0,9241.207651819013,buy: 金叉趋势中
2024-03-26,10410.575198758332,1500.0,9410.575198758332,buy: 金叉趋势中
2024-03-27,10418.902857956034,1500.0,9418.902857956034,buy: 金叉趋势中
2024-03-28,10412.089050339504,1500.0,9412.089050339504,buy: 金叉趋势中
2024-03-29,10364.791730239085,1500.0,9364.791730239085,buy: 金叉趋势中
2024-03-30,10290.095596886333,1500.0,9290.095596886333,buy: 金叉趋势中
2024-03-31,10333.526072073186,1500.0,9333.526072073186,buy: 金叉趋势中
2024-04-01,10385.333223393316,1500.0,9385.333223393316,buy: 金叉趋势中
2024-04-02,10415.08465622747,1500.0,9415.08465622747,buy: 金叉趋势中
2024-04-03,10364.214863133953,1500.0,9364.214863133953,buy: 金叉趋势中
2024-04-04,10382.693848770685,1500.0,9382.693848770685,buy: 金叉趋势中
2024-04-05,10477.627677561168,1500.0,9477.627677561168,buy: 金叉趋势中
2024-04-06,10520.750016875965,1500.0,9520.750016875965,buy: 金叉趋势中
2024-04-07,10493.759555943603,1500.0,9493.759555943603,buy: 金叉趋势中
2024-04-08,10467.542094868231,1500.0,9467.542094868231,buy: 金叉趋势中
2024-04-09,10394.757871530623,1500.0,9394.757871530623,buy: 金叉趋势中
2024-04-10,10424.095985614063,1500.0,9424.095985614063,buy: 金叉趋势中
2024-04-11,9949.16813097213,500.0,9449.16813097213,buy: 死叉趋势中
2024-04-12,10353.903468665289,1500.0,9853.903468665289,buy: 金叉趋势中
2024-04-13,10387.783215990652,1500.0,9887.783215990652,buy: 金叉趋势中
2024-04-14,10348.192220075645,1500.0,9848.192220075645,buy: 金叉趋势中
2024-04-15,10449.492611988413,1500.0,9949.492611988413,buy: 金叉趋势中
2024-04-16,10402.27291664987,1500.0,9902.27291664987,buy: 金叉趋势中
2024-04-17,10406.009611025267,1500.0,9906.009611025267,buy: 金叉趋势中
2024-04-18,10496.982684972132,1500.0,9996.982684972132,buy: 金叉趋势中
2024-04-19,10499.305054471433,1500.0,9999.305054471433,buy: 金叉趋势中
2024-04-20,10449.045188255135,1500.0,9949.045188255135,buy: 金叉趋势中
2024-04-21,10492.18069173666,1500.0,9992.18069173666,buy: 金叉趋势中
2024-04-22,10399.670341010664,1500.0,9899.670341010664,buy: 金叉趋势中
2024-04-23,10451.288022809618,1500.0,9951.288022809618,buy: 金叉趋势中
2024-04-24,10557.70780689623,1500.0,10057.70780689623,buy: 金叉趋势中
2024-04-25,10737.003080743973,1500.0,10237.003080743973,buy: 金叉趋势中
2024-04-26,10708.039237489986,1500.0,10208.039237489986,buy: 金叉趋势中
2024-04-27,10763.450607594601,1500.0,10263.450607594601,buy: 金叉趋势中
2024-04-28,10759.994690548956,1500.0,10259.994690548956,buy: 金叉趋势中
2024-04-29,10667.418164842533,1500.0,10167.418164842533,buy: 金叉趋势中
2024-04-30,10785.13386385718,1500.0,10285.13386385718,buy: 金叉趋势中
2024-05-01,10778.088532267488,1500.0,10278.088532267488,buy: 金叉趋势中
2024-05-02,10870.68398754306,1500.0,10370.68398754306,buy: 金叉趋势中
2024-05-03,10901.612325903963,1500.0,10401.612325903963,buy: 金叉趋势中
2024-05-04,11016.203981068233,1500.0,10516.203981068233,buy: 金叉趋势中
2024-05-05,11022.373208394774,1500.0,10522.373208394774,buy: 金叉趋势中
2024-05-06,10625.554328600523,500.0,10625.554328600523,buy: 死叉趋势中
2024-05-07,11064.38410971336,500.0,11064.38410971336,buy: 死叉趋势中
2024-05-08,11212.903282872427,500.0,11212.903282872427,buy: 死叉趋势中
2024-05-09,11283.368444422167,500.0,11283.368444422167,buy: 死叉趋势中
2024-05-10,11297.357162403068,500.0,11297.357162403068,buy: 死叉趋势中
2024-05-11,11284.568209699604,500.0,11284.568209699604,buy: 死叉趋势中
2024-05-12,11363.41731427328,500.0,11363.41731427328,buy: 死叉趋势中
2024-05-13,11413.406831678556,500.0,11413.406831678556,buy: 死叉趋势中
2024-05-14,11403.735745446786,500.0,11403.735745446786,buy: 死叉趋势中
2024-05-15,11426.544892297641,500.0,11426.544892297641,buy: 死叉趋势中
2024-05-16,11416.225084252774,500.0,11416.225084252774,buy: 死叉趋势中
2024-05-17,11433.063702861627,500.0,11433.063702861627,buy: 死叉趋势中
2024-05-18,11449.647699072953,500.0,11449.647699072953,buy: 死叉趋势中
2024-05-19,11440.462192125411,500.0,11440.462192125411,buy: 死叉趋势中
2024-05-20,11398.685926154409,500.0,11398.685926154409,buy: 死叉趋势中
2024-05-21,11482.718464187992,500.0,11482.718464187992,buy: 死叉趋势中
2024-05-22,11283.548030026503,500.0,11283.548030026503,buy: 死叉趋势中
2024-05-23,11295.30077754827,500.0,11295.30077754827,buy: 死叉趋势中
2024-05-24,11368.91503228864,500.0,11368.91503228864,buy: 死叉趋势中
2024-05-25,11365.26088525812,500.0,11365.26088525812,buy: 死叉趋势中
2024-05-26,11251.94251350118,500.0,11251.94251350118,buy: 死叉趋势中
2024-05-27,11198.95670001764,500.0,11198.95670001764,buy: 死叉趋势中
2024-05-28,11042.174525492468,500.0,11042.174525492468,buy: 死叉趋势中
2024-05-29,11068.890250693752,500.0,11068.890250693752,buy: 死叉趋势中
2024-05-30,11248.080248113643,500.0,11248.080248113643,buy: 死叉趋势中
2024-05-31,11264.940919107154,500.0,11264.940919107154,buy: 死叉趋势中
2024-06-01,11208.198589238265,500.0,11208.198589238265,buy: 死叉趋势中
2024-06-02,11152.055847555444,500.0,11152.055847555444,buy: 死叉趋势中
2024-06-03,11205.648472334587,500.0,11205.648472334587,buy: 死叉趋势中
2024-06-04,11159.013656106368,500.0,11159.013656106368,buy: 死叉趋势中
2024-06-05,11095.19807976601,500.0,11095.19807976601,buy: 死叉趋势中
2024-06-06,11132.056292524194,500.0,11132.056292524194,buy: 死叉趋势中
2024-06-07,11094.484484112792,500.0,11094.484484112792,buy: 死叉趋势中
2024-06-08,11255.05613191033,500.0,11255.05613191033,buy: 死叉趋势中
2024-06-09,11224.717388669538,500.0,11224.717388669538,buy: 死叉趋势中
2024-06-10,11308.983768960516,500.0,11308.983768960516,buy: 死叉趋势中
2024-06-11,11445.329829364038,500.0,11445.329829364038,buy: 死叉趋势中
2024-06-12,11600.597914309776,500.0,11600.597914309776,buy: 死叉趋势中
2024-06-13,11663.891441422695,500.0,11663.891441422695,buy: 死叉趋势中
2024-06-14,11611.358104894955,500.0,11611.358104894955,buy: 死叉趋势中
2024-06-15,11624.996840053434,500.0,11624.996840053434,buy: 死叉趋势中
2024-06-16,11675.204752356956,500.0,11675.204752356956,buy: 死叉趋势中
2024-06-17,11461.557763965287,500.0,11461.557763965287,buy: 死叉趋势中
2024-06-18,11448.366875620368,1500.0,11448.366875620368,buy: 金叉趋势中
2024-06-19,11539.534837837844,1500.0,11539.534837837844,buy: 金叉趋势中
2024-06-20,11479.894943915615,1500.0,11479.894943915615,buy: 金叉趋势中
2024-06-21,11433.547834884612,1500.0,11433.547834884612,buy: 金叉趋势中
2024-06-22,11387.127843510587,1500.0,11387.127843510587,buy: 金叉趋势中
2024-06-23,11308.938818389295,1500.0,11308.938818389295,buy: 金叉趋势中
2024-06-24,11223.06379556171,1500.0,11223.06379556171,buy: 金叉趋势中
2024-06-25,11301.312060445227,1500.0,11301.312060445227,buy: 金叉趋势中
2024-06-26,11398.715885711474,1500.0,11398.715885711474,buy: 金叉趋势中
2024-06-27,11370.31942645231,1500.0,11370.31942645231,buy: 金叉趋势中
2024-06-28,11348.089685665873,1500.0,11348.089685665873,buy: 金叉趋势中
2024-06-29,11321.161676978028,1500.0,11321.161676978028,buy: 金叉趋势中
2024-06-30,11183.174358239008,500.0,11183.174358239008,buy: 死叉趋势中
2024-07-01,11241.525538688511,500.0,11241.525538688511,buy: 死叉趋势中
2024-07-02,11307.95851157867,500.0,11307.95851157867,buy: 死叉趋势中
2024-07-03,11345.082064521444,500.0,11345.082064521444,buy: 死叉趋势中
2024-07-04,11338.052382879,500.0,11338.052382879,buy: 死叉趋势中
2024-07-05,11324.615640348955,500.0,11324.615640348955,buy: 死叉趋势中
2024-07-06,11324.261878708041,500.0,11324.261878708041,buy: 死叉趋势中
2024-07-07,11230.475055527551,500.0,11230.475055527551,buy: 死叉趋势中
2024-07-08,11278.605061800507,500.0,11278.605061800507,buy: 死叉趋势中
2024-07-09,11405.520227723526,500.0,11405.520227723526,buy: 死叉趋势中
2024-07-10,11440.588311417105,500.0,11440.588311417105,buy: 死叉趋势中
2024-07-11,11618.328749268043,500.0,11618.328749268043,buy: 死叉趋势中
2024-07-12,11551.570322021238,500.0,11551.570322021238,buy: 死叉趋势中
2024-07-13,11565.157100160308,500.0,11565.157100160308,buy: 死叉趋势中
2024-07-14,11611.131414545045,500.0,11611.131414545045,buy: 死叉趋势中
2024-07-15,11761.72202709248,500.0,11761.72202709248,buy: 死叉趋势中
2024-07-16,11648.349915329092,500.0,11648.349915329092,buy: 死叉趋势中
2024-07-17,11571.56513424807,500.0,11571.56513424807,buy: 死叉趋势中
2024-07-18,11555.814181360876,500.0,11555.814181360876,buy: 死叉趋势中
2024-07-19,11527.22544412642,500.0,11527.22544412642,buy: 死叉趋势中
2024-07-20,11621.347443294619,500.0,11621.347443294619,buy: 死叉趋势中
2024-07-21,11584.30260928992,500.0,11584.30260928992,buy: 死叉趋势中
2024-07-22,11598.747636443479,500.0,11598.747636443479,buy: 死叉趋势中
2024-07-23,11733.839394394881,500.0,11733.839394394881,buy: 死叉趋势中
2024-07-24,11695.806094085652,500.0,11695.806094085652,buy: 死叉趋势中
2024-07-25,11890.855502533572,500.0,11890.855502533572,buy: 死叉趋势中
2024-07-26,11926.419058746793,500.0,11926.419058746793,buy: 死叉趋势中
2024-07-27,11909.836832298906,500.0,11909.836832298906,buy: 死叉趋势中
2024-07-28,11888.761635555895,500.0,11888.761635555895,buy: 死叉趋势中
2024-07-29,11777.006748803538,500.0,11777.006748803538,buy: 死叉趋势中
2024-07-30,11776.576706098782,500.0,11776.576706098782,buy: 死叉趋势中
2024-07-31,11703.717418322,500.0,11703.717418322,buy: 死叉趋势中
2024-08-01,11723.267409043832,500.0,11723.267409043832,buy: 死叉趋势中
2024-08-02,11809.654936510986,500.0,11809.654936510986,buy: 死叉趋势中
2024-08-03,11807.240083827257,500.0,11807.240083827257,buy: 死叉趋势中
2024-08-04,11763.873899330541,500.0,11763.873899330541,buy: 死叉趋势中
2024-08-05,11779.220850138203,500.0,11779.220850138203,buy: 死叉趋势中
2024-08-06,11717.46309841964,500.0,11717.46309841964,buy: 死叉趋势中
2024-08-07,11879.169609837856,500.0,11879.169609837856,buy: 死叉趋势中
2024-08-08,11829.453955541761,500.0,11829.453955541761,buy: 死叉趋势中
2024-08-09,11897.268759508668,500.0,11897.268759508668,buy: 死叉趋势中
2024-08-10,11915.791010202176,500.0,11915.791010202176,buy: 死叉趋势中
2024-08-11,11852.224661360911,500.0,11852.224661360911,buy: 死叉趋势中
2024-08-12,11991.916994184425,500.0,11991.916994184425,buy: 死叉趋势中
2024-08-13,11928.80735997319,500.0,11928.80735997319,buy: 死叉趋势中
2024-08-14,12116.091025015447,500.0,12116.091025015447,buy: 死叉趋势中
2024-08-15,12079.454446232547,500.0,12079.454446232547,buy: 死叉趋势中
2024-08-16,12174.996248864205,500.0,12174.996248864205,buy: 死叉趋势中
2024-08-17,12144.949044621635,500.0,12144.949044621635,buy: 死叉趋势中
2024-08-18,12047.587675622348,500.0,12047.587675622348,buy: 死叉趋势中
2024-08-19,11937.376730627528,500.0,11937.376730627528,buy: 死叉趋势中
2024-08-20,11871.768250281539,500.0,11871.768250281539,buy: 死叉趋势中
2024-08-21,11885.570940734862,500.0,11885.570940734862,buy: 死叉趋势中
2024-08-22,11767.51604072795,500.0,11767.51604072795,buy: 死叉趋势中
2024-08-23,11832.832557320766,500.0,11832.832557320766,buy: 死叉趋势中
2024-08-24,11856.955739884757,500.0,11856.955739884757,buy: 死叉趋势中
2024-08-25,11925.051370319175,500.0,11925.051370319175,buy: 死叉趋势中
2024-08-26,11963.593295709237,500.0,11963.593295709237,buy: 死叉趋势中
2024-08-27,12053.761371036386,1500.0,12053.761371036386,buy: 金叉趋势中
2024-08-28,12046.33191213685,1500.0,12046.33191213685,buy: 金叉趋势中
2024-08-29,11916.541024074873,1500.0,11916.541024074873,buy: 金叉趋势中
2024-08-30,11973.547985165515,1500.0,11973.547985165515,buy: 金叉趋势中
2024-08-31,11934.416113058749,1500.0,11934.416113058749,buy: 金叉趋势中
2024-09-01,12004.857044323951,1500.0,12004.857044323951,buy: 金叉趋势中
2024-09-02,12120.858879893316,1500.0,12120.858879893316,buy: 金叉趋势中
2024-09-03,11998.120738424952,1500.0,11998.120738424952,buy: 金叉趋势中
2024-09-04,12105.702064961777,1500.0,12105.702064961777,buy: 金叉趋势中
2024-09-05,12065.096147547552,1500.0,12065.096147547552,buy: 金叉趋势中
2024-09-06,12137.716590542548,1500.0,12137.716590542548,buy: 金叉趋势中
2024-09-07,12159.881474950093,1500.0,12159.881474950093,buy: 金叉趋势中
2024-09-08,12136.585514986642,1500.0,12136.585514986642,buy: 金叉趋势中
2024-09-09,12103.192636955137,1500.0,12103.192636955137,buy: 金叉趋势中
2024-09-10,12211.94755217939,1500.0,12211.94755217939,buy: 金叉趋势中
2024-09-11,12317.494820928083,1500.0,12317.494820928083,buy: 金叉趋势中
2024-09-12,12540.862458118187,1500.0,12540.862458118187,buy: 金叉趋势中
2024-09-13,12543.680347127629,1500.0,12543.680347127629,buy: 金叉趋势中
2024-09-14,12596.182720840407,1500.0,12596.182720840407,buy: 金叉趋势中
2024-09-15,12697.664601875676,1500.0,12697.664601875676,buy: 金叉趋势中
2024-09-16,12748.95172892552,1500.0,12748.95172892552,buy: 金叉趋势中
2024-09-17,12695.674474799911,1500.0,12695.674474799911,buy: 金叉趋势中
2024-09-18,12593.282574279767,1500.0,12593.282574279767,buy: 金叉趋势中
2024-09-19,12575.633703607256,1500.0,12575.633703607256,buy: 金叉趋势中
2024-09-20,12654.394694177474,1500.0,12654.394694177474,buy: 金叉趋势中
2024-09-21,12650.974951387741,1500.0,12650.974951387741,buy: 金叉趋势中
2024-09-22,12604.565666991039,1500.0,12604.565666991039,buy: 金叉趋势中
2024-09-23,12492.620848496386,1500.0,12492.620848496386,buy: 金叉趋势中
2024-09-24,12424.790968435738,1500.0,12424.790968435738,buy: 金叉趋势中
2024-09-25,12619.276839757455,1500.0,12619.276839757455,buy: 金叉趋势中
2024-09-26,12564.583605902288,1500.0,12564.583605902288,buy: 金叉趋势中
2024-09-27,12429.794376354115,1500.0,12429.794376354115,buy: 金叉趋势中
2024-09-28,12391.007410694241,1500.0,12391.007410694241,buy: 金叉趋势中
2024-09-29,12291.974702922465,1500.0,12291.974702922465,buy: 金叉趋势中
2024-09-30,12247.39442783368,1500.0,12247.39442783368,buy: 金叉趋势中
2024-10-01,12146.579971832201,1500.0,12146.579971832201,buy: 金叉趋势中
2024-10-02,12252.052717218476,1500.0,12252.052717218476,buy: 金叉趋势中
2024-10-03,12136.464857176734,1500.0,12136.464857176734,buy: 金叉趋势中
2024-10-04,12099.859068532971,1500.0,12099.859068532971,buy: 金叉趋势中
2024-10-05,12234.438644794109,1500.0,12234.438644794109,buy: 金叉趋势中
2024-10-06,12313.313093340623,1500.0,12313.313093340623,buy: 金叉趋势中
2024-10-07,12182.268797901477,1500.0,12182.268797901477,buy: 金叉趋势中
2024-10-08,12156.892982243451,1500.0,12156.892982243451,buy: 金叉趋势中
2024-10-09,12038.586962942758,500.0,12038.586962942758,buy: 死叉趋势中
2024-10-10,12136.73585970921,500.0,12136.73585970921,buy: 死叉趋势中
2024-10-11,12170.91521437687,500.0,12170.91521437687,buy: 死叉趋势中
2024-10-12,12166.007701953138,500.0,12166.007701953138,buy: 死叉趋势中
2024-10-13,12249.49877405263,500.0,12249.49877405263,buy: 死叉趋势中
2024-10-14,12283.763112352673,500.0,12283.763112352673,buy: 死叉趋势中
2024-10-15,12282.720562073655,500.0,12282.720562073655,buy: 死叉趋势中
2024-10-16,12208.642192545294,500.0,12208.642192545294,buy: 死叉趋势中
2024-10-17,12356.844668185346,500.0,12356.844668185346,buy: 死叉趋势中
2024-10-18,12272.311002359438,500.0,12272.311002359438,buy: 死叉趋势中
2024-10-19,12246.658715415924,500.0,12246.658715415924,buy: 死叉趋势中
2024-10-20,12182.803569342954,500.0,12182.803569342954,buy: 死叉趋势中
2024-10-21,12190.34370527182,500.0,12190.34370527182,buy: 死叉趋势中
2024-10-22,12180.785759489827,500.0,12180.785759489827,buy: 死叉趋势中
2024-10-23,12213.690484836905,500.0,12213.690484836905,buy: 死叉趋势中
2024-10-24,12069.26921766248,500.0,12069.26921766248,buy: 死叉趋势中
2024-10-25,11977.780991984311,500.0,11977.780991984311,buy: 死叉趋势中
2024-10-26,11894.007179623208,500.0,11894.007179623208,buy: 死叉趋势中
2024-10-27,11855.721604912836,500.0,11855.721604912836,buy: 死叉趋势中
2024-10-28,11702.72071738669,500.0,11702.72071738669,buy: 死叉趋势中
2024-10-29,11819.563336190193,500.0,11819.563336190193,buy: 死叉趋势中
2024-10-30,11886.525683807942,500.0,11886.525683807942,buy: 死叉趋势中
2024-10-31,11710.10118615054,500.0,11710.10118615054,buy: 死叉趋势中
2024-11-01,11726.216351539704,500.0,11726.216351539704,buy: 死叉趋势中
2024-11-02,11625.699944595153,500.0,11625.699944595153,buy: 死叉趋势中
2024-11-03,11552.225267649748,500.0,11552.225267649748,buy: 死叉趋势中
2024-11-04,11669.887948668404,500.0,11669.887948668404,buy: 死叉趋势中
2024-11-05,11636.44973730741,500.0,11636.44973730741,buy: 死叉趋势中
2024-11-06,11689.382395515253,500.0,11689.382395515253,buy: 死叉趋势中
2024-11-07,11744.703431815693,500.0,11744.703431815693,buy: 死叉趋势中
2024-11-08,11912.76881383532,500.0,11912.76881383532,buy: 死叉趋势中
2024-11-09,12018.297809594664,500.0,12018.297809594664,buy: 死叉趋势中
2024-11-10,11849.614013047458,500.0,11849.614013047458,buy: 死叉趋势中
2024-11-11,11759.722244309445,500.0,11759.722244309445,buy: 死叉趋势中
2024-11-12,11706.807409923858,500.0,11706.807409923858,buy: 死叉趋势中
2024-11-13,11622.469785034069,500.0,11622.469785034069,buy: 死叉趋势中
2024-11-14,11480.891747711234,500.0,11480.891747711234,buy: 死叉趋势中
2024-11-15,11644.81179954436,500.0,11644.81179954436,buy: 死叉趋势中
2024-11-16,11576.126675864432,500.0,11576.126675864432,buy: 死叉趋势中
2024-11-17,11550.58467315865,500.0,11550.58467315865,buy: 死叉趋势中
2024-11-18,11507.548514237815,500.0,11507.548514237815,buy: 死叉趋势中
2024-11-19,11404.285149456675,500.0,11404.285149456675,buy: 死叉趋势中
2024-11-20,11345.314302854551,500.0,11345.314302854551,buy: 死叉趋势中
2024-11-21,11398.255089013619,500.0,11398.255089013619,buy: 死叉趋势中
2024-11-22,11425.701528255766,500.0,11425.701528255766,buy: 死叉趋势中
2024-11-23,11494.997575906558,500.0,11494.997575906558,buy: 死叉趋势中
2024-11-24,11280.573167470306,500.0,11280.573167470306,buy: 死叉趋势中
2024-11-25,11249.918587405453,500.0,11249.918587405453,buy: 死叉趋势中
2024-11-26,11118.477944047349,500.0,11118.477944047349,buy: 死叉趋势中
2024-11-27,11247.27033961353,500.0,11247.27033961353,buy: 死叉趋势中
2024-11-28,11466.078668633814,500.0,11466.078668633814,buy: 死叉趋势中
2024-11-29,11539.033896523097,500.0,11539.033896523097,buy: 死叉趋势中
2024-11-30,11441.901783841717,500.0,11441.901783841717,buy: 死叉趋势中
2024-12-01,11296.800196064452,500.0,11296.800196064452,buy: 死叉趋势中
2024-12-02,11356.854624937721,500.0,11356.854624937721,buy: 死叉趋势中
2024-12-03,11466.624290174812,500.0,11466.624290174812,buy: 死叉趋势中
2024-12-04,11453.762643053095,500.0,11453.762643053095,buy: 死叉趋势中
2024-12-05,11573.653049876366,500.0,11573.653049876366,buy: 死叉趋势中
2024-12-06,11577.663175346663,500.0,11577.663175346663,buy: 死叉趋势中
2024-12-07,11547.627782574855,1500.0,11547.627782574855,buy: 金叉趋势中
2024-12-08,11450.438044052831,1500.0,11450.438044052831,buy: 金叉趋势中
2024-12-09,11436.955946455762,1500.0,11436.955946455762,buy: 金叉趋势中
2024-12-10,11418.467736370594,1500.0,11418.467736370594,buy: 金叉趋势中
2024-12-11,11513.957426595005,1500.0,11513.957426595005,buy: 金叉趋势中
2024-12-12,11616.889174803822,1500.0,11616.889174803822,buy: 金叉趋势中
2024-12-13,11672.985312751416,1500.0,11672.985312751416,buy: 金叉趋势中
2024-12-14,11743.58744345999,1500.0,11743.58744345999,buy: 金叉趋势中
2024-12-15,11910.609985725547,1500.0,11910.609985725547,buy: 金叉趋势中
2024-12-16,11943.158765850358,1500.0,11943.158765850358,buy: 金叉趋势中
2024-12-17,11871.269812410745,1500.0,11871.269812410745,buy: 金叉趋势中
2024-12-18,11924.229294981535,1500.0,11924.229294981535,buy: 金叉趋势中
2024-12-19,11843.980234494244,1500.0,11843.980234494244,buy: 金叉趋势中
2024-12-20,11804.860150070945,1500.0,11804.860150070945,buy: 金叉趋势中
2024-12-21,12014.786894422763,1500.0,12014.786894422763,buy: 金叉趋势中
2024-12-22,11962.812493221745,1500.0,11962.812493221745,buy: 金叉趋势中
2024-12-23,11969.411352358538,1500.0,11969.411352358538,buy: 金叉趋势中
2024-12-24,12116.41182030237,1500.0,12116.41182030237,buy: 金叉趋势中
2024-12-25,11994.638854652818,1500.0,11994.638854652818,buy: 金叉趋势中
2024-12-26,12197.048254072239,1500.0,12197.048254072239,buy: 金叉趋势中
2024-12-27,12247.795605266825,1500.0,12247.795605266825,buy: 金叉趋势中
2024-12-28,12207.655362255438,1500.0,12207.655362255438,buy: 金叉趋势中
