date,portfolio_value,cash_flow,holdings_value,signal
2024-02-12,9894.253908185861,33992.208680296666,9007.791319703332,buy: 市值低于目标
2024-02-13,9953.432939411796,34933.02964907073,9066.970350929267,buy: 市值低于目标
2024-02-14,9942.305307838189,35944.157280644344,9055.84271935566,buy: 市值低于目标
2024-02-15,9895.819668289138,36990.64292019339,9009.357079806608,buy: 市值低于目标
2024-02-16,9901.713500328198,37984.749088154334,9015.25091184567,buy: 市值低于目标
2024-02-17,9937.69940369781,38948.76318478472,9051.236815215281,buy: 市值低于目标
2024-02-18,10037.347400106884,39849.11518837565,9150.884811624355,buy: 市值低于目标
2024-02-19,10071.465452210912,40814.99713627162,9185.002863728383,buy: 市值低于目标
2024-02-20,10006.377529557192,41880.08505892534,9119.914941074663,buy: 市值低于目标
2024-02-21,10006.389758870188,42880.07282961234,9119.927170387658,buy: 市值低于目标
2024-02-22,9982.643205442706,43903.81938303982,9096.180616960177,buy: 市值低于目标
2024-02-23,9929.227787136715,44957.23480134581,9042.765198654186,buy: 市值低于目标
2024-02-24,9986.824914308849,45899.63767417368,9100.36232582632,buy: 市值低于目标
2024-02-25,9981.106498535108,46905.356089947425,9094.643910052579,buy: 市值低于目标
2024-02-26,9944.709499677789,47941.75308880474,9058.24691119526,buy: 市值低于目标
2024-02-27,9984.42693682456,48902.03565165797,9097.964348342031,buy: 市值低于目标
2024-02-28,9928.985723819933,49957.476864662596,9042.523135337404,buy: 市值低于目标
2024-02-29,9874.811578547313,51011.651009935216,8988.348990064784,buy: 市值低于目标
2024-03-01,10004.640016237656,51881.82257224487,9118.177427755127,buy: 市值低于目标
2024-03-02,10121.339829189163,52765.122759293365,9234.877240706634,buy: 市值低于目标
2024-03-03,10042.730736837999,53843.73185164453,9156.26814835547,buy: 市值低于目标
2024-03-04,9931.932943442185,54954.52964504034,9045.470354959656,buy: 市值低于目标
2024-03-05,9915.237379267162,55971.225209215365,9028.774790784633,buy: 市值低于目标
2024-03-06,9933.27273009553,56953.189858387,9046.810141613001,buy: 市值低于目标
2024-03-07,10021.43373235222,57865.02885613031,9134.97114386969,buy: 市值低于目标
2024-03-08,10047.70059092401,58838.76199755852,9161.238002441482,buy: 市值低于目标
2024-03-09,10024.978483196386,59861.484105286145,9138.515894713857,buy: 市值低于目标
2024-03-10,10080.87074847875,60805.59184000378,9194.408159996221,buy: 市值低于目标
2024-03-11,10086.796256786734,61799.66633169579,9200.333668304205,buy: 市值低于目标
2024-03-12,10215.16427180915,62671.298316673376,9328.70168332662,buy: 市值低于目标
2024-03-13,10203.95146652301,63682.51112195952,9317.488878040482,buy: 市值低于目标
2024-03-14,10219.849014324336,64666.61357415819,9333.386425841807,buy: 市值低于目标
2024-03-15,10294.725757389371,65591.73683109316,9408.263168906842,buy: 市值低于目标
2024-03-16,10194.714762468104,66691.74782601443,9308.252173985575,buy: 市值低于目标
2024-03-17,10269.576692129134,67616.8858963534,9383.114103646605,buy: 市值低于目标
2024-03-18,10354.258996722143,68532.2035917604,9467.796408239614,buy: 市值低于目标
2024-03-19,10464.998554413683,69421.46403406885,9578.535965931154,buy: 市值低于目标
2024-03-20,10426.216051742087,70460.24653674044,9539.753463259558,buy: 市值低于目标
2024-03-21,10471.16559797203,71415.2969905105,9584.703009489502,buy: 市值低于目标
2024-03-22,10454.159080020821,72432.30350846171,9567.696491538292,buy: 市值低于目标
2024-03-23,10370.672471871601,73515.79011661092,9484.209883389072,buy: 市值低于目标
2024-03-24,10300.22853792496,74586.23405055757,9413.765949442432,buy: 市值低于目标
2024-03-25,10278.33470472656,75608.12788375597,9391.87211624403,buy: 市值低于目标
2024-03-26,10453.713603642367,76432.74898484016,9567.251015159838,buy: 市值低于目标
2024-03-27,10435.77147872999,77450.69110975254,9549.308890247461,buy: 市值低于目标
2024-03-28,10412.578961995203,78473.88362648732,9526.116373512674,buy: 市值低于目标
2024-03-29,10343.85945191909,79542.60313656344,9457.396863436561,buy: 市值低于目标
2024-03-30,10272.50359251539,80613.95899596714,9386.04100403286,buy: 市值低于目标
2024-03-31,10331.856727378456,81554.60586110408,9445.394138895927,buy: 市值低于目标
2024-04-01,10400.72200028508,82485.74058819746,9514.259411802552,buy: 市值低于目标
2024-04-02,10425.974871678893,83460.48771680363,9539.512283196364,buy: 市值低于目标
2024-04-03,10369.09694013616,84517.36564834637,9482.63435165363,buy: 市值低于目标
2024-04-04,10387.206807920662,85499.25578056187,9500.744219438133,buy: 市值低于目标
2024-04-05,10490.006025141667,86396.45656334086,9603.543436659138,buy: 市值低于目标
2024-04-06,10562.068174753369,87324.39441372915,9675.60558627084,buy: 市值低于目标
2024-04-07,10520.512627472686,88365.94996100984,9634.050038990157,buy: 市值低于目标
2024-04-08,10496.406546535529,89390.056041947,9609.943958053,buy: 市值低于目标
2024-04-09,10438.88865618716,90447.57393229537,9552.426067704631,buy: 市值低于目标
2024-04-10,10471.189409921913,91415.27317856062,9584.726821439384,buy: 市值低于目标
2024-04-11,10491.486580986972,92394.97600749556,9605.023992504443,buy: 市值低于目标
2024-04-12,10409.25381128178,93477.20877720075,9522.791222799251,buy: 市值低于目标
2024-04-13,10449.260833734714,94437.20175474782,9562.798245252185,buy: 市值低于目标
2024-04-14,10402.72028438454,95483.74230409799,9516.257695902012,buy: 市值低于目标
2024-04-15,10518.03826512909,96368.42432335344,9631.57567664656,buy: 市值低于目标
2024-04-16,10468.409363382603,97418.05322509992,9581.946774900074,buy: 市值低于目标
2024-04-17,10470.181267971038,98416.2813205115,9583.71867948851,buy: 市值低于目标
2024-04-18,10559.331224005107,99327.13136447742,9672.868635522578,buy: 市值低于目标
2024-04-19,10565.710203634684,100320.75238484784,9679.247615152155,buy: 市值低于目标
2024-04-20,10520.14897922728,101366.31360925524,9633.686390744751,buy: 市值低于目标
2024-04-21,10557.994743068924,102328.4678454136,9671.532154586395,buy: 市值低于目标
2024-04-22,10483.19337646897,103403.26921201356,9596.73078798644,buy: 市值低于目标
2024-04-23,10545.823769302468,104340.63881918007,9659.361180819938,buy: 市值低于目标
2024-04-24,10662.794064098054,105223.66852438447,9776.331475615525,buy: 市值低于目标
2024-04-25,10841.051435233785,106045.41115324874,9954.588846751256,buy: 市值低于目标
2024-04-26,10805.132273456666,107081.33031502586,9918.669684974137,buy: 市值低于目标
2024-04-27,10863.481782702715,108022.9808057798,9977.019194220185,buy: 市值低于目标
2024-04-28,10855.809308850285,109030.65327963224,9969.346720367756,buy: 市值低于目标
2024-04-29,10777.839681309446,110108.62290717308,9891.377092826917,buy: 市值低于目标
2024-04-30,10887.478213398226,110998.9843750843,10001.015624915697,buy: 市值低于目标
2024-05-01,10894.788034592992,111991.67455388953,10008.325446110463,buy: 市值低于目标
2024-05-02,10982.964752330055,112903.49783615247,10096.502163847526,buy: 市值低于目标
2024-05-03,11000.55205403178,113885.91053445076,10114.08946554925,buy: 市值低于目标
2024-05-04,11115.20988433663,114771.2527041459,10228.7472958541,buy: 市值低于目标
2024-05-05,11116.943190092778,115769.51939838975,10230.480601610248,buy: 市值低于目标
2024-05-06,11223.529082882304,116662.93350560023,10337.066494399774,buy: 市值低于目标
2024-05-07,11173.647743900607,117712.81484458192,10287.185155418078,buy: 市值低于目标
2024-05-08,11316.128342833943,118570.33424564858,10429.665754351414,buy: 市值低于目标
2024-05-09,11404.83858443572,119481.62400404681,10518.37599595319,buy: 市值低于目标
2024-05-10,11421.20278825066,120465.25980023187,10534.740199768132,buy: 市值低于目标
2024-05-11,11397.085631861286,121489.37695662124,10510.623043378757,buy: 市值低于目标
2024-05-12,11478.487689580072,122407.97489890245,10592.025101097543,buy: 市值低于目标
2024-05-13,11506.280916358262,123380.18167212426,10619.818327875733,buy: 市值低于目标
2024-05-14,11482.555231829565,124403.90735665297,10596.092643347036,buy: 市值低于目标
2024-05-15,11501.6753007686,125384.78728771393,10615.212712286071,buy: 市值低于目标
2024-05-16,11481.2472507866,126405.21533769593,10594.784662304071,buy: 市值低于目标
2024-05-17,11498.469968370968,127387.99262011156,10612.007379888439,buy: 市值低于目标
2024-05-18,11509.202884214697,128377.25970426782,10622.740295732168,buy: 市值低于目标
2024-05-19,11505.767110536268,129380.69547794627,10619.304522053739,buy: 市值低于目标
2024-05-20,11460.465814885414,130425.99677359711,10574.003226402885,buy: 市值低于目标
2024-05-21,11531.415402468312,131355.0471860142,10644.952813985783,buy: 市值低于目标
2024-05-22,11330.756519760347,132555.70606872218,10444.293931277818,buy: 市值低于目标
2024-05-23,11360.362214997758,133526.10037348478,10473.89962651523,buy: 市值低于目标
2024-05-24,11427.045318172222,134459.4172703103,10540.582729689693,buy: 市值低于目标
2024-05-25,11420.257115295366,135466.20547318718,10533.794526812837,buy: 市值低于目标
2024-05-26,11311.79839086419,136574.66419761835,10425.335802381662,buy: 市值低于目标
2024-05-27,11263.406347899469,137623.05624058307,10376.94375941694,buy: 市值低于目标
2024-05-28,11114.18356111302,138772.2790273695,10227.72097263049,buy: 市值低于目标
2024-05-29,11140.539077369918,139745.9235111126,10254.07648888739,buy: 市值低于目标
2024-05-30,11312.096658396229,140574.3659300863,10425.6340699137,buy: 市值低于目标
2024-05-31,11319.836199138952,141566.62638934358,10433.373610656423,buy: 市值低于目标
2024-06-01,11288.050272063025,142598.4123164195,10401.587683580496,buy: 市值低于目标
2024-06-02,11227.805905808544,143658.656682674,10341.343317326015,buy: 市值低于目标
2024-06-03,11273.230912305766,144613.23167617677,10386.768323823237,buy: 市值低于目标
2024-06-04,11228.063944117728,145658.3986443648,10341.601355635199,buy: 市值低于目标
2024-06-05,11175.056680761129,146711.4059077214,10288.5940922786,buy: 市值低于目标
2024-06-06,11213.796693897315,147672.66589458523,10327.334105414786,buy: 市值低于目标
2024-06-07,11187.381785564996,148699.08080291754,10300.919197082467,buy: 市值低于目标
2024-06-08,11355.477842074088,149530.98474640845,10469.015253591559,buy: 市值低于目标
2024-06-09,11313.808291139878,150572.65429734264,10427.345702657349,buy: 市值低于目标
2024-06-10,11379.143429170454,151507.3191593121,10492.680840687925,buy: 市值低于目标
2024-06-11,11499.955051473618,152386.5075370089,10613.49246299109,buy: 市值低于目标
2024-06-12,11659.861177159337,153226.60141132318,10773.398588676808,buy: 市值低于目标
2024-06-13,11735.09544043102,154151.3671480515,10848.63285194849,buy: 市值低于目标
2024-06-14,11684.791260133115,155201.67132834942,10798.328671650586,buy: 市值低于目标
2024-06-15,11717.020922378992,156169.44166610355,10830.558333896462,buy: 市值低于目标
2024-06-16,11780.744822178918,157105.7177663036,10894.282233696389,buy: 市值低于目标
2024-06-17,11601.002515053617,158285.46007342893,10714.539926571088,buy: 市值低于目标
2024-06-18,11594.697745553196,159291.76484292932,10708.235157070667,buy: 市值低于目标
2024-06-19,11667.149983232666,160219.31260524987,10780.687394750137,buy: 市值低于目标
2024-06-20,11609.396578023676,161277.06601045886,10722.933989541147,buy: 市值低于目标
2024-06-21,11566.551306810396,162319.91128167213,10680.088718327866,buy: 市值低于目标
2024-06-22,11539.313628006348,163347.1489604762,10652.851039523819,buy: 市值低于目标
2024-06-23,11464.17549065504,164422.2870978275,10577.71290217251,buy: 市值低于目标
2024-06-24,11379.981683664251,165506.48090481828,10493.519095181722,buy: 市值低于目标
2024-06-25,11428.4008033041,166458.06178517843,10541.93821482157,buy: 市值低于目标
2024-06-26,11527.903271812107,167358.55931667043,10641.440683329578,buy: 市值低于目标
2024-06-27,11517.060805102936,168369.40178337958,10630.598216620407,buy: 市值低于目标
2024-06-28,11504.005239462947,169382.4573490196,10617.542650980418,buy: 市值低于目标
2024-06-29,11481.947466842186,170404.51512164035,10595.484878359657,buy: 市值低于目标
2024-06-30,11341.480071892855,171544.98251658966,10455.017483410325,buy: 市值低于目标
2024-07-01,11372.846262863113,172513.61632561943,10486.383674380584,buy: 市值低于目标
2024-07-02,11425.384602397466,173461.07798608506,10538.922013914937,buy: 市值低于目标
2024-07-03,11479.107095067086,174407.35549341544,10592.644506584556,buy: 市值低于目标
2024-07-04,11490.938695015388,175395.52389346715,10604.476106532858,buy: 市值低于目标
2024-07-05,11459.404956067125,176427.0576324154,10572.942367584596,buy: 市值低于目标
2024-07-06,11454.147416413234,177432.3151720693,10567.684827930705,buy: 市值低于目标
2024-07-07,11372.134900244817,178514.3276882377,10485.672311762288,buy: 市值低于目标
2024-07-08,11430.241950931524,179456.220637551,10543.779362448995,buy: 市值低于目标
2024-07-09,11563.395425570894,180323.06716291164,10676.932837088365,buy: 市值低于目标
2024-07-10,11590.176731543377,181296.28585693915,10703.714143060848,buy: 市值低于目标
2024-07-11,11757.539336467154,182128.92325201537,10871.076747984625,buy: 市值低于目标
2024-07-12,11704.132393845184,183182.33019463735,10817.669805362655,buy: 市值低于目标
2024-07-13,11688.623816221556,184197.83877226096,10802.161227739027,buy: 市值低于目标
2024-07-14,11717.299906365159,185169.16268211737,10830.83731788263,buy: 市值低于目标
2024-07-15,11858.960203049966,186027.50238543257,10972.497614567437,buy: 市值低于目标
2024-07-16,11739.925989412333,187146.53659907018,10853.463400929804,buy: 市值低于目标
2024-07-17,11676.711841900431,188209.7507465821,10790.249253417902,buy: 市值低于目标
2024-07-18,11659.671907034548,189226.79068144798,10773.209318552019,buy: 市值低于目标
2024-07-19,11603.13069708089,190283.33189140164,10716.66810859836,buy: 市值低于目标
2024-07-20,11683.638317686426,191202.8242707961,10797.175729203896,buy: 市值低于目标
2024-07-21,11659.326723816956,192227.1358646656,10772.864135334426,buy: 市值低于目标
2024-07-22,11694.2673810679,193192.19520741462,10807.804792585372,buy: 市值低于目标
2024-07-23,11798.997051230059,194087.46553725246,10912.53446274753,buy: 市值低于目标
2024-07-24,11772.583110990985,195113.87947749154,10886.120522508456,buy: 市值低于目标
2024-07-25,11973.106764018785,195913.35582446374,11086.644175536256,buy: 市值低于目标
2024-07-26,12005.428095011095,196881.03449347144,11118.965506528566,buy: 市值低于目标
2024-07-27,11997.395189764593,197889.06739871795,11110.932601282064,buy: 市值低于目标
2024-07-28,11972.140795115876,198914.32179336666,11085.678206633347,buy: 市值低于目标
2024-07-29,11848.15989272581,200038.30269575672,10961.69730424328,buy: 市值低于目标
2024-07-30,11862.955088945577,201023.50749953697,10976.492500463048,buy: 市值低于目标
2024-07-31,11779.104662071908,202107.35792641062,10892.642073589379,buy: 市值低于目标
2024-08-01,11809.05636621261,203077.40622226993,10922.59377773008,buy: 市值低于目标
2024-08-02,11891.230060958298,203995.23252752423,11004.767472475769,buy: 市值低于目标
2024-08-03,11880.489280389233,205005.9733080933,10994.026691906703,buy: 市值低于目标
2024-08-04,11859.868673874449,206026.5939146081,10973.40608539192,buy: 市值低于目标
2024-08-05,11857.419407567591,207029.04318091494,10970.956819085062,buy: 市值低于目标
2024-08-06,11809.144109556857,208077.31847892568,10922.681521074328,buy: 市值低于目标
2024-08-07,11969.084969747671,208917.37761873487,11082.622381265142,buy: 市值低于目标
2024-08-08,11922.247957748365,209964.21463073418,11035.785369265835,buy: 市值低于目标
2024-08-09,12007.46795290401,210878.9946355785,11121.00536442148,buy: 市值低于目标
2024-08-10,12038.402931808192,211848.05965667433,11151.940343325663,buy: 市值低于目标
2024-08-11,11990.46118832944,212896.0014001531,11103.998599846911,buy: 市值低于目标
2024-08-12,12118.860697995558,213767.60189048696,11232.39810951303,buy: 市值低于目标
2024-08-13,12059.02391212066,214827.43867636187,11172.56132363813,buy: 市值低于目标
2024-08-14,12228.64877535682,215657.81381312571,11342.18618687429,buy: 市值低于目标
2024-08-15,12206.126219431437,216680.3363690511,11319.663630948908,buy: 市值低于目标
2024-08-16,12299.396281901205,217587.0663065813,11412.933693418676,buy: 市值低于目标
2024-08-17,12274.27071708008,218612.19187140244,11387.808128597551,buy: 市值低于目标
2024-08-18,12196.471724017138,219689.9908644654,11310.009135534609,buy: 市值低于目标
2024-08-19,12107.684252375615,220778.77833610692,11221.221663893086,buy: 市值低于目标
2024-08-20,12050.631659360159,221835.83092912237,11164.16907087763,buy: 市值低于目标
2024-08-21,12071.440553011555,222815.022035471,11184.977964529025,buy: 市值低于目标
2024-08-22,11961.759442710745,223924.70314577178,11075.296854228216,buy: 市值低于目标
2024-08-23,12024.843284028582,224861.61930445395,11138.380695546053,buy: 市值低于目标
2024-08-24,12046.49164866074,225839.9709398218,11160.02906017821,buy: 市值低于目标
2024-08-25,12096.026765574858,226790.43582290766,11209.564177092328,buy: 市值低于目标
2024-08-26,12114.916939032311,227771.5456494502,11228.454350549782,buy: 市值低于目标
2024-08-27,12221.54578084376,228664.91680763877,11335.083192361231,buy: 市值低于目标
2024-08-28,12239.45930749969,229647.00328098284,11352.996719017161,buy: 市值低于目标
2024-08-29,12109.72680821608,230776.73578026646,11223.264219733552,buy: 市值低于目标
2024-08-30,12176.03566090468,231710.42692757785,11289.57307242215,buy: 市值低于目标
2024-08-31,12146.287246700602,232740.17534178193,11259.824658218073,buy: 市值低于目标
2024-09-01,12194.987792511674,233691.47479597086,11308.525204029145,buy: 市值低于目标
2024-09-02,12300.078966757555,234586.38362172496,11413.616378275026,buy: 市值低于目标
2024-09-03,12203.035906492061,235683.42668199047,11316.573318009532,buy: 市值低于目标
2024-09-04,12294.668370304693,236591.79421817785,11408.205781822164,buy: 市值低于目标
2024-09-05,12271.239254755516,237615.22333372702,11384.776666272986,buy: 市值低于目标
2024-09-06,12341.593633947728,238544.8689545348,11455.1310454652,buy: 市值低于目标
2024-09-07,12369.72072113193,239516.7418673506,11483.2581326494,buy: 市值低于目标
2024-09-08,12337.110637422817,240549.3519510597,11450.648048940287,buy: 市值低于目标
2024-09-09,12290.710204323907,241595.7523841586,11404.247615841377,buy: 市值低于目标
2024-09-10,12403.755257810395,242482.70733067213,11517.292669327866,buy: 市值低于目标
2024-09-11,12529.452342247218,243357.01024623532,11642.989753764688,buy: 市值低于目标
2024-09-12,12736.682751507547,244149.77983697498,11850.220163025018,buy: 市值低于目标
2024-09-13,12716.679614370734,245169.7829741118,11830.217025888205,buy: 市值低于目标
2024-09-14,12744.344536765162,246142.11805171738,11857.881948282633,buy: 市值低于目标
2024-09-15,12840.894821612723,247045.56776686982,11954.432233130194,buy: 市值低于目标
2024-09-16,12891.526568186393,247994.93602029613,12005.063979703864,buy: 市值低于目标
2024-09-17,12854.424070307328,249032.0385181752,11967.9614818248,buy: 市值低于目标
2024-09-18,12795.009841414854,250091.45274706767,11908.547252932325,buy: 市值低于目标
2024-09-19,12794.33143325047,251092.13115523205,11907.868844767941,buy: 市值低于目标
2024-09-20,12863.099400904108,252023.36318757842,11976.636812421579,buy: 市值低于目标
2024-09-21,12867.600218129583,253018.86237035296,11981.137629647053,buy: 市值低于目标
2024-09-22,12821.283772898863,254065.17881558367,11934.821184416334,buy: 市值低于目标
2024-09-23,12735.235508735097,255151.22707974742,11848.772920252568,buy: 市值低于目标
2024-09-24,12655.287522635917,256231.17506584662,11768.824934153388,buy: 市值低于目标
2024-09-25,12853.855354720356,257032.6072337622,11967.392766237826,buy: 市值低于目标
2024-09-26,12825.636282627238,258060.8263058553,11939.173694144709,buy: 市值低于目标
2024-09-27,12720.179682858601,259166.28290562393,11833.717094376072,buy: 市值低于目标
2024-09-28,12685.977887944013,260200.48470053848,11799.515299461484,buy: 市值低于目标
2024-09-29,12587.428629676098,261299.03395880642,11700.96604119357,buy: 市值低于目标
2024-09-30,12505.253766343601,262381.20882213896,11618.791177861072,buy: 市值低于目标
2024-10-01,12395.158215985331,263491.3043724972,11508.695627502802,buy: 市值低于目标
2024-10-02,12488.57249480153,264397.890093681,11602.109906319001,buy: 市值低于目标
2024-10-03,12371.941762380688,265514.5208261018,11485.479173898158,buy: 市值低于目标
2024-10-04,12351.923001636344,266534.5395868462,11465.460413153814,buy: 市值低于目标
2024-10-05,12495.93204301928,267390.53054546326,11609.469454536751,buy: 市值低于目标
2024-10-06,12567.639313334665,268318.8232751479,11681.176724852136,buy: 市值低于目标
2024-10-07,12457.892844090351,269428.5697443922,11571.430255607822,buy: 市值低于目标
2024-10-08,12431.481209210524,270454.981379272,11545.018620727995,buy: 市值低于目标
2024-10-09,12327.314134061646,271559.1484544209,11440.851545579117,buy: 市值低于目标
2024-10-10,12435.529735459646,272450.9328530229,11549.067146977117,buy: 市值低于目标
2024-10-11,12496.889386977677,273389.5732015048,11610.426798495148,buy: 市值低于目标
2024-10-12,12503.791819018625,274382.6707694639,11617.329230536096,buy: 市值低于目标
2024-10-13,12607.631947398493,275278.83064108406,11721.169358915964,buy: 市值低于目标
2024-10-14,12667.522280188225,276218.9403082943,11781.059691705696,buy: 市值低于目标
2024-10-15,12659.046474343077,277227.4161141394,11772.583885860548,buy: 市值低于目标
2024-10-16,12583.961184984713,278302.5014034978,11697.498596502184,buy: 市值低于目标
2024-10-17,12737.583331318583,279148.87925716396,11851.120742836054,buy: 市值低于目标
2024-10-18,12637.949808412915,280248.5127800696,11751.487219930386,buy: 市值低于目标
2024-10-19,12622.662415104716,281263.8001733778,11736.199826622187,buy: 市值低于目标
2024-10-20,12563.267572619683,282323.1950158628,11676.804984137154,buy: 市值低于目标
2024-10-21,12567.65439505598,283318.8081934265,11681.191806573452,buy: 市值低于目标
2024-10-22,12568.086966576508,284318.375621906,11681.624378093979,buy: 市值低于目标
2024-10-23,12602.367902870488,285284.094685612,11715.90531438796,buy: 市值低于目标
2024-10-24,12473.155759746609,286413.3068287359,11586.69317126408,buy: 市值低于目标
2024-10-25,12386.32505671592,287500.1375317666,11499.86246823339,buy: 市值低于目标
2024-10-26,12304.891011343318,288581.5715771392,11418.428422860788,buy: 市值低于目标
2024-10-27,12265.204677152877,289621.2579113296,11378.742088670348,buy: 市值低于目标
2024-10-28,12110.959332651135,290775.50325583137,11224.496744168606,buy: 市值低于目标
2024-10-29,12216.024300263536,291670.438288219,11329.561711781007,buy: 市值低于目标
2024-10-30,12294.584380039572,292591.87820844294,11408.121791557043,buy: 市值低于目标
2024-10-31,12148.685528995347,293737.7770594872,11262.222940512818,buy: 市值低于目标
2024-11-01,12184.55296170488,294701.90962677763,11298.09037322235,buy: 市值低于目标
2024-11-02,12080.846068903356,295805.6165195792,11194.383480420827,buy: 市值低于目标
2024-11-03,12023.14813260267,296863.31445587985,11136.68554412014,buy: 市值低于目标
2024-11-04,12140.604395188388,297745.85819329415,11254.141806705858,buy: 市值低于目标
2024-11-05,12119.544937526607,298766.9176509559,11233.082349044078,buy: 市值低于目标
2024-11-06,12156.733774251783,299729.72881423077,11270.271185769254,buy: 市值低于目标
2024-11-07,12242.03756517915,300644.42502330337,11355.57497669662,buy: 市值低于目标
2024-11-08,12414.818705537095,301471.6438829454,11528.356117054565,buy: 市值低于目标
2024-11-09,12492.77657529447,302393.68601318804,11606.313986811942,buy: 市值低于目标
2024-11-10,12306.981018107712,303579.4815703748,11420.518429625183,buy: 市值低于目标
2024-11-11,12208.292439015024,304678.1701494675,11321.829850532495,buy: 市值低于目标
2024-11-12,12159.134673632181,305727.3279148503,11272.672085149652,buy: 市值低于目标
2024-11-13,12084.458402487255,306802.00418599526,11197.995814004726,buy: 市值低于目标
2024-11-14,11941.346226589769,307945.1163618928,11054.88363810724,buy: 市值低于目标
2024-11-15,12110.660970216888,308775.8016182656,11224.198381734359,buy: 市值低于目标
2024-11-16,12035.848902834136,309850.6136856484,11149.386314351606,buy: 市值低于目标
2024-11-17,11983.965803176214,310902.4967853063,11097.503214693685,buy: 市值低于目标
2024-11-18,11934.999328569871,311951.4632599127,11048.536740087342,buy: 市值低于目标
2024-11-19,11835.313109522816,313051.14947895973,10948.850521040287,buy: 市值低于目标
2024-11-20,11761.412136535255,314125.05045194726,10874.949548052726,buy: 市值低于目标
2024-11-21,11809.309440621259,315077.15314786125,10922.84685213873,buy: 市值低于目标
2024-11-22,11825.597715215155,316060.86487326736,10939.135126732626,buy: 市值低于目标
2024-11-23,11893.76481848913,316992.6977699934,11007.3022300066,buy: 市值低于目标
2024-11-24,11648.552981667355,318237.9096068152,10762.090393184826,buy: 市值低于目标
2024-11-25,11605.893623453878,319280.5689650286,10719.431034971349,buy: 市值低于目标
2024-11-26,11467.32982540578,320419.13276307675,10580.867236923252,buy: 市值低于目标
2024-11-27,11600.370475518992,321286.09211296355,10713.907887036463,buy: 市值低于目标
