date,portfolio_value,cash_flow,holdings_value,signal
2024-08-18,12563.543119527736,-0.0,12560.183119527737,sell: 🔴 **反转下跌** ⚠️
2024-08-19,12456.820573990739,899.9999999999999,12453.46057399074,buy: 🔵 **反转上涨** ⚠️
2024-08-20,12409.324964026766,1000.0,12405.964964026767,buy: 🟢 **强势突破** 🛡️ 📉 ⚠️
2024-08-21,12432.996126575978,-0.0,12429.556126575979,sell: 🔴 **反转下跌** ⚠️
2024-08-22,12309.15166739698,0.0,12305.711667396981,hold: 🟣 **持续下跌** ⚠️
2024-08-23,12383.975581005481,899.9999999999999,12380.535581005483,buy: 🟦 **跌速放缓** ⚠️
2024-08-24,12407.323145830178,0.0,12403.88314583018,hold: 🔴 **温和下跌** ⚠️
2024-08-25,12472.384761922438,899.9999999999999,12468.94476192244,buy: 🔵 **反转上涨** ⚠️
2024-08-26,12499.104496981488,1000.0,12495.66449698149,buy: 🟢 **强势突破** 🛡️ 📉 ⚠️
2024-08-27,12614.89725471131,-0.0,12611.37725471131,sell: 🔴 **反转下跌** ⚠️
2024-08-28,12625.14476192404,0.0,12621.62476192404,hold: 🟣 **持续下跌** ⚠️
2024-08-29,12481.866170549221,899.9999999999999,12478.346170549221,buy: 🔵 **反转上涨** ⚠️
2024-08-30,12555.964706907205,1000.0,12552.444706907205,buy: 🟢 **强势突破** 🛡️ 📉 ⚠️
2024-08-31,12520.074205333021,1000.0,12516.554205333021,buy: 🟢 **强势突破** 🛡️ 📉 ⚠️
2024-09-01,12577.00054487594,899.9999999999999,12573.48054487594,buy: 🟡 **连涨加速** ⚠️
2024-09-02,12702.349656043038,-0.0,12698.749656043037,sell: 🔴 **反转下跌** ⚠️
2024-09-03,12591.536287326615,0.0,12587.936287326615,hold: 🔴 **温和下跌** ⚠️
2024-09-04,12691.39405191729,0.0,12687.79405191729,hold: 🔴 **温和下跌** ⚠️
2024-09-05,12659.19827882657,899.9999999999999,12655.59827882657,buy: 🔵 **反转上涨** ⚠️
2024-09-06,12737.381306321704,1000.0,12733.781306321704,buy: 🟢 **强势突破** 🛡️ 📉 ⚠️
2024-09-07,12766.018598928129,-0.0,12762.338598928129,sell: 🔴 **反转下跌** ⚠️
2024-09-08,12742.681116670383,899.9999999999999,12739.001116670383,buy: 🟦 **跌速放缓** ⚠️
2024-09-09,12695.263066822783,0.0,12691.583066822783,hold: 🔴 **温和下跌** ⚠️
2024-09-10,12824.033465979297,0.0,12820.353465979297,hold: 🟣 **持续下跌** ⚠️
2024-09-11,12960.929663664636,899.9999999999999,12957.249663664636,buy: 🔵 **反转上涨** ⚠️
2024-09-12,13201.222561519196,1000.0,13197.542561519196,buy: 🟢 **强势突破** 🛡️ 📉 ⚠️
2024-09-13,13180.946531772592,1000.0,13177.266531772591,buy: 🟢 **强势突破** 🛡️ 📉 ⚠️
2024-09-14,13212.036011942191,1000.0,13208.35601194219,buy: 🟢 **强势突破** 🛡️ 📉 ⚠️
2024-09-15,13319.47542336018,1000.0,13315.79542336018,buy: 🟢 **强势突破** 🛡️ 📉 ⚠️
2024-09-16,13370.954122218203,0.0,13367.274122218203,hold: 🟠 **连涨放缓** ⚠️
2024-09-17,13332.500460205703,899.9999999999999,13328.820460205703,buy: 🔵 **反转上涨** ⚠️
2024-09-18,13255.771462737766,-0.0,13252.011462737766,sell: 🔴 **反转下跌** ⚠️
2024-09-19,13251.898718620783,899.9999999999999,13248.138718620783,buy: 🔵 **反转上涨** ⚠️
2024-09-20,13337.156513702776,-0.0,13333.316513702775,sell: 🔴 **反转下跌** ⚠️
2024-09-21,13344.28572086289,0.0,13340.44572086289,hold: 🟣 **持续下跌** ⚠️
2024-09-22,13294.797893469571,899.9999999999999,13290.957893469571,buy: 🔵 **反转上涨** ⚠️
2024-09-23,13183.926877432992,-0.0,13180.006877432992,sell: 🔴 **反转下跌** ⚠️
2024-09-24,13104.004726058096,0.0,13100.084726058096,hold: 🔵 **小幅反转** ⚠️
2024-09-25,13328.595205373682,0.0,13324.675205373682,hold: 🟣 **小幅回调** ⚠️
2024-09-26,13293.193664234965,899.9999999999999,13289.273664234965,buy: 🔵 **反转上涨** ⚠️
2024-09-27,13164.422590015323,-0.0,13160.422590015323,sell: 🔴 **反转下跌** ⚠️
2024-09-28,13134.12640801284,899.9999999999999,13130.12640801284,buy: 🟦 **跌速放缓** ⚠️
2024-09-29,13029.209737084218,0.0,13025.209737084218,hold: 🔴 **温和下跌** ⚠️
